a_date	orig	dest	symbol	close	dollar_vol_m	company
2013-01-29	NYSE_AMERICAN	NYSE	WSO	76.29000091552734	18.820743225860596	WATSCO INC
2013-04-29	NYSE_AMERICAN	NASDAQ	XWEL	34320.0	1.64736	Vringo Inc
2013-07-03	NASDAQ	NYSE	ORCL	30.700000762939453	571.9318042133332	ORACLE CORP
2013-08-02	NYSE_AMERICAN	NASDAQ	LSTA	1005.0	2.021055	NeoStem, Inc.
2013-08-30	NYSE	NYSE_AMERICAN	SKY	4.769999980926514	0.09635399961471558	SKYLINE CORP
2013-09-30	NYSE_AMERICAN	NYSE	AGX	21.969999313354492	1.667522947883606	ARGAN INC
2013-10-18	NYSE	NASDAQ	MAR	43.5	121.86525	MARRIOTT INTERNATIONAL INC /MD/
2013-11-21	NYSE_AMERICAN	NYSE	UVE	8.949999809265137	7.001584850788117	UNIVERSAL INSURANCE HOLDINGS, INC.
2013-12-27	NYSE_AMERICAN	NASDAQ	TCX	12.479999542236328	0.42806398429870607	TUCOWS INC /PA/
2014-04-21	NYSE_AMERICAN	NYSE	GHM	31.5	0.4284	GRAHAM CORP
2014-05-02	NASDAQ	NYSE	DECK	13.300000190734863	31.281600448608398	DECKERS OUTDOOR CORP
2014-05-23	NASDAQ	NYSE	BANC	10.390000343322754	6.216337205410004	BANC OF CALIFORNIA, INC.
2014-12-09	NYSE	NASDAQ	AMD	2.5899999141693115	59.34933003320694	ADVANCED MICRO DEVICES INC
2014-12-11	NASDAQ	NYSE	ASB	18.31999969482422	18.21374369659424	ASSOCIATED BANC-CORP
2014-12-29	NASDAQ	NYSE	CUBI	19.219999313354492	2.250661919593811	Customers Bancorp, Inc.
2015-03-12	NYSE	NYSE_AMERICAN	LEU	4.949999809265137	0.669734974193573	CENTRUS ENERGY CORP
2015-07-01	NYSE	NASDAQ	PALI	2187900.0		Neuralstem, Inc.
2015-12-21	NYSE	NASDAQ	CSX	8.373332977294922	151.5891455543518	CSX CORP
2016-06-23	NYSE	NASDAQ	OPK	9.75	30.711525	Opko Health, Inc.
2016-07-26	NYSE_AMERICAN	NASDAQ	VIVS	1008.0	3.615696	ORGANOVO HOLDINGS, INC.
2016-09-26	NYSE_AMERICAN	NASDAQ	FLNT	30.600000381469727	0.5146002064151763	Cogint, Inc.
2016-12-29	NYSE	NASDAQ	EVGN	51.0	0.08772	Evogene Ltd.
2016-12-30	NYSE	NASDAQ	PBYI	30.700000762939453	25.370480630493166	PUMA BIOTECHNOLOGY, INC.
2017-05-03	NYSE_AMERICAN	NYSE	AMPY	18.719999313354492	0.5896799783706665	Midstates Petroleum Company, Inc.
2017-05-05	NYSE_AMERICAN	NYSE	GRC	27.31999969482422	0.7704239913940429	GORMAN RUPP CO
2017-09-19	NYSE	NASDAQ	WDAY	106.27999877929688	152.6499622467041	Workday, Inc.
2017-10-06	NYSE_AMERICAN	NASDAQ	TXMD	250.0	13.989	TherapeuticsMD, Inc.
2017-11-21	NASDAQ	NYSE	WPP	83.79000091552734	9.602334104919434	WPP plc
2017-12-01	NASDAQ	NYSE	EGHT	14.329999923706055	10.360589944839477	8X8 INC /DE/
2017-12-08	NASDAQ	NYSE	NCLH	55.029998779296875	69.11217546691894	Norwegian Cruise Line Holdings Ltd.
2017-12-19	NYSE	NASDAQ	PEP	118.61000061035156	467.61992740631104	PEPSICO INC
2017-12-20	NASDAQ	NYSE	QGEN	33.10629653930664	26.687349809597016	QIAGEN NV
2017-12-21	NYSE	NASDAQ	VC	127.61000061035156	14.419930068969727	VISTEON CORP
2017-12-29	NYSE	NASDAQ	XEL	48.11000061035156	133.29356769104004	XCEL ENERGY INC
2018-05-31	NYSE_AMERICAN	NYSE	SKY	31.739999771118164	3.723101973152161	SKYLINE CORP
2018-06-01	NYSE	NASDAQ	SSP	9.406015396118164	5.266710200748443	E.W. SCRIPPS Co
2018-08-15	NYSE	NASDAQ	SGA	36.0	0.3492	SAGA COMMUNICATIONS INC
2018-09-05	NYSE	NASDAQ	UAL	88.19000244140625	360.52072998046873	United Continental Holdings, Inc.
2018-09-24	NYSE	NASDAQ	PGEN	19.06999969482422	372.4180240402222	INTREXON CORP
2018-10-01	NASDAQ	NYSE	RAMP	48.47999954223633	32.01619169769287	Acxiom Holdings, Inc.
2018-11-26	NYSE	NASDAQ	TER	36.619998931884766	44.03188671569824	TERADYNE, INC
2018-12-10	NYSE	NASDAQ	NWL	22.860000610351562	191.12103510284425	NEWELL BRANDS INC
2018-12-20	NASDAQ	NYSE	UNFI	10.0600004196167	26.032263085842132	UNITED NATURAL FOODS INC
2018-12-31	NYSE	NASDAQ	SNY	43.40999984741211	31.845575888061525	Sanofi
2019-05-09	NYSE	NASDAQ	REED	1110.0	0.69264	REED'S, INC.
2019-06-07	NYSE_AMERICAN	NASDAQ	IRD	20.959999084472656	0.18025599212646484	REXAHN PHARMACEUTICALS, INC.
2019-08-09	NASDAQ	NYSE	UI	113.94999694824219	95.1368524520874	Ubiquiti Networks, Inc.
2019-11-12	NYSE_AMERICAN	NYSE	BGSF	20.010000228881836	0.6543270074844361	BG Staffing, Inc.
2019-11-18	NYSE_AMERICAN	NYSE	RFL	15.769230842590332	0.37735769406318664	Rafael Holdings, Inc.
2019-12-20	NYSE	NASDAQ	CNDT	6.610000133514404	14.251821287870406	CONDUENT Inc
2019-12-23	NYSE	NASDAQ	CHRD	3.0999999046325684	37.07816885933876	Oasis Petroleum Inc.
2020-01-30	NASDAQ	NYSE	OSG	21.81999969482422	2.1645439697265627	AMBAC FINANCIAL GROUP INC
2020-01-31	NYSE	NASDAQ	IDN	8.460000038146973	0.7520940033912659	Intellicheck, Inc.
2020-02-06	NASDAQ	NYSE	CNMD	103.76000213623047	21.737720447540283	CONMED CORP
2020-07-17	NYSE_AMERICAN	NYSE	VHC	103.0	3.461315	VirnetX Holding Corp
2020-09-18	NYSE	NASDAQ	KDP	28.049999237060547	162.7909755722046	Keurig Dr Pepper Inc.
2020-09-24	NYSE	NASDAQ	AZN	108.33999633789062	223.38082144927978	ASTRAZENECA PLC
2020-09-30	NYSE	NASDAQ	AEP	81.7300033569336	212.081185710907	AMERICAN ELECTRIC POWER CO INC
2020-10-30	NYSE	NASDAQ	HST	10.479999542236328	115.52732295379639	HOST HOTELS & RESORTS, INC.
2020-11-13	NYSE	NASDAQ	CGC	244.3000030517578	151.49776089248658	Canopy Growth Corp
2021-01-04	NYSE	NASDAQ	PFX	30.229999542236328	0.2206789966583252	Medley Capital Corp
2021-01-21	NASDAQ	NYSE	UWMC	11.539999961853027	166.4356494498253	Gores Holdings IV, Inc.
2021-01-28	NYSE_AMERICAN	NYSE	CTO	14.33666706085205	1.4365340394973756	CTO Realty Growth, Inc.
2021-02-02	NYSE_AMERICAN	NASDAQ	CRMD	11.720000267028809	52.04266118574142	CorMedix Inc.
2021-02-11	NYSE_AMERICAN	NASDAQ	TWAV	3198.0	1.867632	Oblong, Inc.
2021-03-01	NYSE_AMERICAN	NASDAQ	IMDX	97.5999984741211	6.1878399032592775	OncoCyte Corp
2021-03-08	NASDAQ	NYSE_AMERICAN	WWR	4.909999847412109	19.070439407348633	WESTWATER RESOURCES, INC.
2021-03-12	NASDAQ	NYSE	IIIN	38.72999954223633	3.594143957519531	INSTEEL INDUSTRIES INC
2021-04-26	NYSE_AMERICAN	NASDAQ	BIOX	13.90999984741211	1.0237759887695312	Bioceres Crop Solutions Corp.
2021-05-10	NYSE	NASDAQ	HON	228.27748107910156	552.3159958059997	HONEYWELL INTERNATIONAL INC
2021-05-20	NYSE_AMERICAN	NASDAQ	NSPR	5.099999904632568	0.7185899865627289	InspireMD, Inc.
2021-06-08	NASDAQ	NYSE_AMERICAN	OPTT	2.559999942779541	7.169535839748383	Ocean Power Technologies, Inc.
2021-07-15	NASDAQ	NYSE	BLDR	41.84000015258789	92.97684833908082	Builders FirstSource, Inc.
2021-07-23	NYSE	NASDAQ	LCID	242.5	434.2108	Churchill Capital Corp IV
2021-08-11	NYSE	NASDAQ	SRZN	146.85000610351562	0.29179096212768557	Consonance-HFW Acquisition Corp.
2021-08-12	NYSE_AMERICAN	NASDAQ	XXII	811522816.0		22nd Century Group, Inc.
2021-09-16	NASDAQ	NYSE	DNA	456.79998779296875	86.75225608172607	Soaring Eagle Acquisition Corp.
2021-09-20	NYSE	NASDAQ	XRX	20.889999389648438	64.69423910980224	Xerox Holdings Corp
2021-10-15	NASDAQ	NYSE	BKKT	234.0	14.322672	VPC Impact Acquisition Holdings
2021-10-22	NYSE	NASDAQ	PANW	84.02166748046875	553.8876363647461	Palo Alto Networks Inc
2021-10-22	NYSE_AMERICAN	NASDAQ	ERNA	67575.0	7.97385	Brooklyn ImmunoTherapeutics, Inc.
2021-11-17	NYSE_AMERICAN	NYSE	ANVS	28.229999542236328	6.111794900894165	Annovis Bio, Inc.
2021-11-19	NASDAQ	NYSE	HOMB	25.1200008392334	15.692464524269104	HOME BANCSHARES INC
2021-12-06	NYSE	NASDAQ	BKR	24.420000076293945	171.31851053524016	Baker Hughes Co
2021-12-08	NASDAQ	NYSE	GRBK	31.739999771118164	12.102461912727357	Green Brick Partners, Inc.
2021-12-16	NASDAQ	NYSE	GBLI	26.209999084472656	0.028830998992919923	Global Indemnity Group, LLC
2022-01-05	NYSE	NASDAQ	DAVE	262.7200012207031	1.4843680068969727	VPC Impact Acquisition Holdings III, Inc.
2022-01-12	NASDAQ	NYSE	BOC	29.469999313354492	4.114011904144287	BOSTON OMAHA Corp
2022-01-25	NYSE	NYSE_AMERICAN	SKYH	8.670000076293945	0.25923300228118895	Yellowstone Acquisition Co
2022-02-01	NYSE_AMERICAN	NASDAQ	DXR	10.880000114440918	0.013056000137329101	DAXOR CORP
2022-04-25	NYSE	NASDAQ	FTAI	20.580699920654297	14.07439977053833	Fortress Transportation & Infrastructure Investors LLC
2022-05-06	NASDAQ	NYSE	TGLS	22.40999984741211	6.198605957794189	Tecnoglass Inc.
2022-05-11	NASDAQ	NYSE	CTRE	16.6299991607666	16.787984152793886	CareTrust REIT, Inc.
2022-07-21	NASDAQ	NYSE_AMERICAN	GENC	9.649999618530273	0.020264999198913575	GENCOR INDUSTRIES INC
2022-07-28	NASDAQ	NYSE	SLGN	44.4900016784668	24.554031926345825	SILGAN HOLDINGS INC
2022-07-29	NASDAQ	NYSE	NOTE	101.16000366210938	7.882893285369873	Duddell Street Acquisition Corp.
2022-09-08	NASDAQ	NYSE	PR	7.769999980926514	38.78939390478134	Permian Resources Corp
2022-09-23	NASDAQ	NYSE	RBC	212.3800048828125	45.02456103515625	RBC Bearings INC
2022-10-06	NASDAQ	NYSE	DFH	11.239999771118164	1.5960799674987793	Dream Finders Homes, Inc.
2022-10-11	NASDAQ	NYSE	KNTK	34.2400016784668	8.505216416931152	Kinetik Holdings Inc.
2022-10-25	NYSE	NASDAQ	SFES	3.5	0.01015	SAFEGUARD SCIENTIFICS INC
2022-12-09	NASDAQ	NYSE	LOB	31.809999465942383	5.894392901039123	Live Oak Bancshares, Inc.
2022-12-15	NYSE	NASDAQ	ZYME	6.429999828338623	6.4795108270168305	Zymeworks Inc.
2022-12-16	NYSE	NASDAQ	CCC	8.789999961853027	8.819885961723328	CCC Intelligent Solutions Holdings Inc.
2022-12-27	NYSE	NASDAQ	EVRG	63.47999954223633	52.91057961845398	Evergy, Inc.
2023-01-13	NASDAQ	NYSE	AUB	36.709999084472656	7.099713822937011	Atlantic Union Bankshares Corp
2023-02-23	NASDAQ	NYSE_AMERICAN	SLND	9.0	5.9598	Southland Holdings, Inc.
2023-03-24	NASDAQ	NYSE	PRIM	23.959999084472656	5.848635776519775	Primoris Services Corp
2023-05-09	NASDAQ	NYSE	OBK	26.690000534057617	1.8576240371704102	Origin Bancorp, Inc.
2023-05-18	NASDAQ	NYSE	EQBK	22.670000076293945	0.6460950021743774	EQUITY BANCSHARES INC
2023-05-24	NYSE	NYSE_AMERICAN	COE	6.150000095367432	0.060885000944137575	51Talk Online Education Group
2023-05-25	NASDAQ	NYSE	FISV	112.80999755859375	634.0373102783203	FISERV INC
2023-06-22	NASDAQ	NYSE_AMERICAN	TOON	2.990000009536743	1.0124140032291413	Genius Brands International, Inc.
2023-07-05	NYSE	NASDAQ	ROP	476.9700012207031	168.27501643066407	ROPER TECHNOLOGIES INC
2023-07-18	NYSE	NASDAQ	SPWR	5.449999809265137	4.445019844436645	Freedom Acquisition I Corp.
2023-07-21	NASDAQ	NYSE	AEON	780.47998046875	5.8902824125976565	Priveterra Acquisition Corp.
2023-08-23	NASDAQ	NYSE	AMTB	18.68000030517578	1.1525560188293458	Amerant Bancorp Inc.
2023-09-25	NYSE	NASDAQ	COO	82.8375015258789	96.78733678283692	COOPER COMPANIES, INC.
2023-09-26	NASDAQ	NYSE	RNST	25.100000381469727	7.017960106658935	RENASANT CORP
2023-10-02	NYSE	NYSE_AMERICAN	BQ	34.5099983215332	0.008282399597167969	Boqii Holding Ltd
2023-10-25	NASDAQ	NYSE	NXH	15.300000190734863	42.812460533714294	OVERSTOCK.COM, INC
2023-11-28	NASDAQ	NYSE	SMBK	21.360000610351562	0.28622400817871096	SMARTFINANCIAL INC.
2023-12-01	NYSE	NYSE_AMERICAN	SOAR	321.9360656738281	0.5205706181945801	PROOF Acquisition Corp I
2023-12-11	NYSE	NYSE_AMERICAN	MYND	12.510000228881836	0.2301840042114258	Gravitas Education Holdings, Inc.
2023-12-15	NASDAQ	NYSE	SSB	86.79000091552734	125.55909432449342	SouthState Corp
2023-12-26	NYSE	NASDAQ	AMRX	5.869999885559082	6.145302880191803	Amneal Pharmaceuticals, Inc.
2023-12-29	NYSE_AMERICAN	NASDAQ	EU	3.930000066757202	6.638949112772941	enCore Energy Corp.
2024-01-08	NYSE	NASDAQ	RGS	9.979999542236328	0.4221539806365967	REGIS CORP
2024-01-12	NASDAQ	NYSE	VRTS	237.16000366210938	7.4468241149902346	VIRTUS INVESTMENT PARTNERS, INC.
2024-03-04	NYSE	NASDAQ	SAIC	142.97000122070312	47.0514274017334	Science Applications International Corp
2024-04-11	NASDAQ	NYSE_AMERICAN	TOPS	13.329999923706055	0.059984999656677244	TOP SHIPS INC.
2024-05-14	NASDAQ	NYSE	KFRC	64.12999725341797	3.7003008415222167	KFORCE INC
2024-07-16	NASDAQ	NYSE	ABCB	58.939998626708984	29.876685303878784	Ameris Bancorp
2024-07-26	NASDAQ	NYSE	CVLG	28.020000457763672	7.0106041145324705	COVENANT LOGISTICS GROUP, INC.
2024-07-26	NASDAQ	NYSE	UCB	31.510000228881836	20.906885151863097	UNITED COMMUNITY BANKS INC
2024-11-04	NASDAQ	NYSE	SBSI	32.130001068115234	3.4282711139678956	SOUTHSIDE BANCSHARES INC
2024-11-05	NASDAQ	NYSE	CBAN	15.609999656677246	0.7929879825592041	COLONY BANKCORP INC
2024-11-06	NYSE	NYSE_AMERICAN	HYLN	2.5799999237060547	3.866129885673523	Hyliion Holdings Corp.
2024-11-08	NYSE	NASDAQ	HTO	55.86000061035156		SJW GROUP
2024-11-25	NYSE	NASDAQ	PLTR	64.6500015258789	5213.408448047638	Palantir Technologies Inc.
2024-12-20	NYSE	NASDAQ	OUST	11.979999542236328	51.84943801879883	Ouster, Inc.
2024-12-31	NYSE	NASDAQ	DPZ	419.760009765625	140.0319392578125	DOMINOS PIZZA INC
2025-01-15	NASDAQ	NYSE	QXO	15.020000457763672	62.041613890838626	QXO, Inc.
2025-01-24	NYSE_AMERICAN	NYSE	SKYH	11.149999618530273	0.8418249711990357	Sky Harbour Group Corp
2025-02-10	NYSE_AMERICAN	NASDAQ	GSAT	23.399999618530273	50.864111170806886	Globalstar, Inc.
2025-02-11	NASDAQ	NYSE	HTB	37.720001220703125	1.448448046875	HomeTrust Bancshares, Inc.
2025-02-24	NYSE	NASDAQ	TRI	176.52000427246094	136.83830731201172	THOMSON REUTERS CORP /CAN/
2025-03-03	NYSE_AMERICAN	NASDAQ	IBIO	6.409999847412109	14.306478659439087	iBio, Inc.
2025-04-07	NYSE_AMERICAN	NASDAQ	FRD	13.970000267028809	0.516890009880066	FRIEDMAN INDUSTRIES INC
2025-05-22	NYSE	NASDAQ	BEEP	3.9100000858306885	0.09970500218868256	Mobile Infrastructure Corp
2025-05-29	NYSE	NASDAQ	KMB	143.83999633789062	246.8582017150879	KIMBERLY CLARK CORP
2025-06-02	NASDAQ	NYSE	CSW	301.20001220703125	20.81292084350586	CSW INDUSTRIALS, INC.
2025-06-12	NASDAQ	NYSE	VIRT	41.130001068115234	29.255769759750365	Virtu Financial, Inc.
2025-06-27	NYSE_AMERICAN	NYSE	SEG	17.93000030517578	19.941746339416504	Seaport Entertainment Group Inc.
2025-08-15	NASDAQ	NYSE	TFIN	53.77000045776367	10.592690090179444	Triumph Financial, Inc.
2025-09-02	NYSE	NASDAQ	BODI	5.360000133514404	0.03966400098800659	Beachbody Company, Inc.
2025-09-18	NASDAQ	NYSE	GPGI	20.139999389648438	24.391553260803224	CompoSecure, Inc.
2025-09-18	NASDAQ	NYSE	RHLD	74.33000183105469	10.644056262207032	Resolute Holdings Management, Inc.
2025-09-24	NASDAQ	NYSE	TCBX	39.47999954223633	3.86903995513916	Third Coast Bancshares, Inc.
2025-10-09	NASDAQ	NYSE	ETSY	72.86000061035156	305.8735685623169	ETSY INC
2025-10-20	NYSE	NASDAQ	VNCE	2.9100000858306885	0.8267310243844986	VINCE HOLDING CORP.
2025-11-03	NYSE	NASDAQ	GBLI	29.5	0.1534	Global Indemnity Group, LLC
2025-11-10	NYSE	NASDAQ	FISV	63.79999923706055	537.9360735671997	FISERV INC
2025-11-26	NASDAQ	NYSE	GOLD	27.270000457763672	5.334012089538574	A-Mark Precious Metals, Inc.
2025-11-28	NYSE	NASDAQ	DRH	9.109999656677246	17.882929326057432	DiamondRock Hospitality Co
2025-12-03	NYSE_AMERICAN	NYSE	LEU	268.1000061035156	193.38053440246583	CENTRUS ENERGY CORP
2025-12-08	NYSE	NASDAQ	FSLY	11.119999885559082	219.21189374399185	Fastly, Inc.
2025-12-08	NYSE	NASDAQ	WMT	113.55999755859375	2577.891436578369	Walmart Inc.
2025-12-22	NYSE	NASDAQ	QS	11.510000228881836	159.05899516296387	QuantumScape Corp
2026-01-02	NYSE_AMERICAN	NASDAQ	HELP	8.279999732971191	5.939243808460236	CYBIN INC.
2026-01-22	NASDAQ	NYSE	AZN	183.3800048828125	563.4534030029297	ASTRAZENECA PLC
2026-03-06	NYSE_AMERICAN	NYSE	UAMY	9.569999694824219	184.77181210784912	UNITED STATES ANTIMONY CORP
2026-04-08	NYSE_AMERICAN	NYSE	BMNR	21.520000457763672	844.9268659729004	BITMINE IMMERSION TECHNOLOGIES, INC.
2026-06-09	NASDAQ	NYSE	FITB	52.709999084472656	395.62016912841796	FIFTH THIRD BANCORP
2026-06-16	NASDAQ	NYSE_AMERICAN	NVA	7.019999980926514		Nova Minerals Ltd
2026-06-18	NYSE	NASDAQ	HAPN	19.209999084472656	44.054290900421144	LendingClub Corp
2026-07-06	NYSE_AMERICAN	NYSE	AZUL	9.229999542236328	0.18736899070739746	AZUL SA
2026-07-24	NYSE	NASDAQ	QBTS	16.209999084472656	219.98265557556152	D-Wave Quantum Inc.
2026-08-10	NYSE_AMERICAN	NASDAQ	CNL	14.359999656677246	0.8946279786109924	Collective Mining Ltd.
2026-08-14	NYSE	NASDAQ	NXH	4.349999904632568	6.772949851512909	NEIGHBORHOOD INTELLIGENCE, INC.
2026-08-28	NYSE	NASDAQ	OPAD	4.40500020980835	0.07400400352478027	Offerpad Solutions Inc.
2026-09-08	NASDAQ	NYSE	KHC	24.899999618530273	527.4417519195557	Kraft Heinz Co
